Orlando Magic,Cleveland Cavaliers,Dallas Mavericks,Portland Trail Blazers,Minnesota Timberwolves,Phoenix Suns,Philadelphia 76ers,Toronto Raptors,New Orleans Pelicans,Milwaukee Bucks,Los Angeles Clippers,Denver Nuggets,Oklahoma City Thunder,Atlanta Hawks,New York Knicks,Washington Wizards,Memphis Grizzlies,Brooklyn Nets,Chicago Bulls,Houston Rockets,Utah Jazz,Golden State Warriors,Boston Celtics,Indiana Pacers,San Antonio Spurs,Charlotte Hornets,Los Angeles Lakers,Detroit Pistons,Sacramento Kings,Miami Heat,Date,Start (ET),PTS(Visitor),PTS(Home),Pr(Visitor), Pr(Home)
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,Mon Nov 17 2014,8:30 pm,75,100,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Tue Nov 18 2014,7:30 pm,114,109,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Nov 18 2014,8:00 pm,113,117,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Tue Nov 18 2014,10:00 pm,106,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Tue Nov 18 2014,9:00 pm,81,98,0,1
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 19 2014,7:30 pm,122,118,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Wed Nov 19 2014,7:00 pm,92,90,1,0
0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 19 2014,9:00 pm,100,107,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Wed Nov 19 2014,7:30 pm,88,86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,Wed Nov 19 2014,9:30 pm,98,92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,Wed Nov 19 2014,7:00 pm,86,88,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 19 2014,8:00 pm,99,115,0,1
80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 19 2014,7:00 pm,114,90,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,Wed Nov 19 2014,7:00 pm,101,90,1,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 19 2014,7:30 pm,92,96,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 19 2014,7:00 pm,105,102,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Thu Nov 20 2014,8:00 pm,110,93,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,Thu Nov 20 2014,10:30 pm,88,103,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Fri Nov 21 2014,7:30 pm,89,99,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Fri Nov 21 2014,7:00 pm,105,100,1,0
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Fri Nov 21 2014,8:30 pm,106,140,0,1
0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 21 2014,9:00 pm,97,117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,Fri Nov 21 2014,10:30 pm,88,101,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,Fri Nov 21 2014,8:00 pm,100,117,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Fri Nov 21 2014,8:00 pm,121,92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 21 2014,8:00 pm,94,92,1,0
0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 21 2014,7:00 pm,122,96,1,0
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 21 2014,10:30 pm,87,105,0,1
0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 21 2014,7:30 pm,82,124,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 21 2014,8:00 pm,78,91,0,1
0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 22 2014,7:30 pm,110,93,1,0
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Sat Nov 22 2014,8:00 pm,92,95,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Sat Nov 22 2014,7:00 pm,106,83,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 22 2014,8:30 pm,111,100,1,0
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Sat Nov 22 2014,8:00 pm,113,101,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 22 2014,7:30 pm,83,91,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Sat Nov 22 2014,7:00 pm,99,92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,Sat Nov 22 2014,8:30 pm,87,99,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Sat Nov 22 2014,9:00 pm,106,94,1,0
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Sun Nov 23 2014,6:00 pm,94,88,1,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,Sun Nov 23 2014,9:30 pm,101,94,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 23 2014,6:00 pm,91,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,Sun Nov 23 2014,6:00 pm,93,94,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Sun Nov 23 2014,7:00 pm,91,86,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Mon Nov 24 2014,7:00 pm,113,92,1,0
81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 24 2014,7:00 pm,74,106,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Mon Nov 24 2014,8:30 pm,111,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Mon Nov 24 2014,8:00 pm,86,91,0,1
0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 24 2014,7:00 pm,114,104,1,0
0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 24 2014,7:30 pm,100,104,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,Mon Nov 24 2014,9:00 pm,97,95,1,0
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Tue Nov 25 2014,9:00 pm,109,114,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,Tue Nov 25 2014,7:30 pm,114,97,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Tue Nov 25 2014,8:00 pm,86,98,0,1
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Tue Nov 25 2014,8:00 pm,99,89,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Nov 25 2014,7:00 pm,106,102,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,7:30 pm,126,115,1,0
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Wed Nov 26 2014,7:00 pm,105,97,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,7:00 pm,87,113,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,7:30 pm,102,109,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Wed Nov 26 2014,7:30 pm,104,98,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,Wed Nov 26 2014,8:00 pm,89,102,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,Wed Nov 26 2014,10:30 pm,99,93,1,0
0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,8:00 pm,103,86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,8:00 pm,82,97,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Wed Nov 26 2014,7:00 pm,111,96,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,7:00 pm,99,91,1,0
0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 26 2014,9:00 pm,112,120,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,Wed Nov 26 2014,8:30 pm,100,106,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 28 2014,7:30 pm,91,100,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,Fri Nov 28 2014,1:00 pm,109,102,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,Fri Nov 28 2014,7:00 pm,106,101,1,0
0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 28 2014,9:00 pm,97,122,0,1
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Fri Nov 28 2014,7:30 pm,104,88,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Fri Nov 28 2014,8:00 pm,102,85,1,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Fri Nov 28 2014,8:00 pm,83,98,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,Fri Nov 28 2014,10:30 pm,120,119,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 28 2014,8:00 pm,78,105,0,1
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 28 2014,10:00 pm,112,99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,Fri Nov 28 2014,8:30 pm,104,112,0,1
0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 28 2014,7:30 pm,106,102,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,Sat Nov 29 2014,7:30 pm,75,105,0,1
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Sat Nov 29 2014,7:30 pm,97,109,0,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Sat Nov 29 2014,9:00 pm,117,103,1,0
0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 29 2014,7:00 pm,110,103,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Sat Nov 29 2014,9:00 pm,112,96,1,0
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 29 2014,7:00 pm,80,83,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,Sun Nov 30 2014,1:00 pm,111,89,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 30 2014,3:00 pm,102,84,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,Sun Nov 30 2014,3:30 pm,104,93,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,Sun Nov 30 2014,9:30 pm,122,129,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Sun Nov 30 2014,7:30 pm,86,79,1,0
81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 30 2014,8:00 pm,93,90,1,0
0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 30 2014,9:00 pm,93,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,Sun Nov 30 2014,6:00 pm,97,85,1,0
0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 1 2014,10:30 pm,101,127,0,1
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Mon Dec 1 2014,7:00 pm,109,103,1,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Mon Dec 1 2014,9:00 pm,103,101,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Mon Dec 1 2014,7:00 pm,86,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,Tue Dec 2 2014,7:30 pm,105,109,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 2 2014,8:00 pm,132,129,1,0
0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 2 2014,7:00 pm,108,111,0,1
0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 2 2014,9:00 pm,105,103,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,Tue Dec 2 2014,7:30 pm,106,96,1,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Tue Dec 2 2014,10:30 pm,97,98,0,1
0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 2 2014,8:00 pm,104,112,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 2 2014,7:30 pm,98,93,1,0
0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Tue Dec 2 2014,9:00 pm,99,116,0,1
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Tue Dec 2 2014,10:00 pm,117,109,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,Wed Dec 3 2014,7:30 pm,102,109,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,Wed Dec 3 2014,7:30 pm,93,95,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,Wed Dec 3 2014,7:00 pm,102,95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,Wed Dec 3 2014,8:00 pm,96,105,0,1
81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 3 2014,10:30 pm,86,114,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Wed Dec 3 2014,7:30 pm,112,102,1,0
0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 3 2014,8:00 pm,107,105,1,0
0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 3 2014,8:00 pm,85,77,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Wed Dec 3 2014,9:00 pm,123,104,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Wed Dec 3 2014,7:00 pm,95,111,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Thu Dec 4 2014,10:30 pm,85,112,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 4 2014,8:00 pm,90,87,1,0
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Thu Dec 4 2014,10:00 pm,82,88,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,Fri Dec 5 2014,7:30 pm,96,113,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,7:30 pm,98,75,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Fri Dec 5 2014,7:00 pm,102,103,0,1
0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,8:30 pm,118,106,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,Fri Dec 5 2014,8:00 pm,107,101,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Fri Dec 5 2014,8:30 pm,85,109,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,8:00 pm,114,112,1,0
0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,7:00 pm,103,91,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,Fri Dec 5 2014,10:00 pm,101,102,0,1
0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,7:30 pm,105,91,1,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,9:00 pm,98,93,1,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 5 2014,7:00 pm,89,119,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,Sat Dec 6 2014,8:00 pm,112,102,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Sat Dec 6 2014,7:30 pm,108,101,1,0
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Sat Dec 6 2014,8:00 pm,95,100,0,1
0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 6 2014,10:30 pm,100,120,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Sat Dec 6 2014,10:00 pm,105,96,1,0
0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,Sat Dec 6 2014,8:30 pm,101,123,0,1
0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 7 2014,3:30 pm,84,96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Sun Dec 7 2014,1:00 pm,93,101,0,1
0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 7 2014,7:30 pm,102,125,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Sun Dec 7 2014,6:00 pm,96,94,1,0
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,Sun Dec 7 2014,9:30 pm,104,87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,Sun Dec 7 2014,6:00 pm,87,103,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 7 2014,7:30 pm,103,99,1,0
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 8 2014,7:30 pm,110,88,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Mon Dec 8 2014,7:00 pm,108,92,1,0
0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 8 2014,10:30 pm,120,121,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Mon Dec 8 2014,8:00 pm,102,86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,Mon Dec 8 2014,10:00 pm,92,101,0,1
0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 8 2014,7:30 pm,107,112,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,Mon Dec 8 2014,7:00 pm,132,133,0,1
0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 9 2014,7:00 pm,101,105,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Tue Dec 9 2014,7:30 pm,98,86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,Tue Dec 9 2014,10:30 pm,95,98,0,1
